    77,   0.01557496,   11732.6556
    78,   0.01577217,   11887.0344
    79,   0.01596929,   12041.4132
    80,   0.01616642,    12195.792
    81,   0.01636362,   12350.2041
    82,   0.01656075,   12504.5829
    83,   0.01675788,   12658.9617
    84,   0.01695508,   12813.3405
    85,   0.01715221,   12967.7526
    86,   0.01734941,   13122.1314
    87,   0.01754654,   13276.5102
    88,   0.01774367,    13430.889
    89,   0.01794087,   13585.3011
    90,   0.01813800,   13739.6799
    91,   0.01833497,   13739.4801
    92,   0.01853209,   13893.8589
    93,   0.01872922,    14048.271
    94,   0.01892642,   14202.6498
    95,   0.01912355,   14357.0286
    96,   0.01932076,   14511.4074
    97,   0.01951788,   14665.8195
    98,   0.01971501,   14820.1983
    99,   0.01991221,   14974.5771
   100,   0.02010934,   15128.9559
   101,   0.02030655,    15283.368
   102,   0.02050367,   15437.7468
   103,   0.02070080,   15592.1256
   104,   0.02089800,   15746.5044
   105,   0.02109513,   15900.9165
   106,   0.02129234,   16055.2953
   107,   0.02148946,   16209.6741
   108,   0.02168659,   16364.0529
   109,   0.02188380,    16518.465
   110,   0.02208092,   16672.8438
   111,   0.02227805,   16827.2226
   112,   0.02247525,   16981.6014
   113,   0.02267238,   17136.0135
   114,   0.02286959,   17290.3923
   115,   0.02306647,   17290.1925
   116,   0.02326360,   17444.5713
   117,   0.02346080,   17598.9501
   118,   0.02365793,   17753.3622
   119,   0.02385514,    17907.741
   120,   0.02405226,   18062.1198
   121,   0.02424939,   18216.4986
   122,   0.02444660,   18370.9107
   123,   0.02464372,   18525.2895
   124,   0.02484093,   18679.6683
   125,   0.02503805,   18834.0471
   126,   0.02523518,   18988.4592
   127,   0.02543239,    19142.838
   128,   0.02562951,   19297.2168
   129,   0.02582664,   19451.5956
   130,   0.02602384,   19606.0077
   131,   0.02622097,   19760.3865
   132,   0.02641818,   19914.7653
   133,   0.02661530,   20069.1441
   134,   0.02681243,   20223.5562
   135,   0.02700963,    20377.935
   136,   0.02720676,   20532.3138
   137,   0.02740397,   20686.6926
   138,   0.02760109,   20841.1047
   139,   0.02779798,   20840.9049
   140,   0.02799519,   20995.2837
   141,   0.02819231,   21149.6625
   142,   0.02838952,   21304.0746
   143,   0.02858664,   21458.4534
   144,   0.02878377,   21612.8322
   145,   0.02898098,    21767.211
   146,   0.02917810,   21921.6231
   147,   0.02937531,   22076.0019
   148,   0.02957243,   22230.3807
   149,   0.02976956,   22384.7595
   150,   0.02996677,   22539.1716
   151,   0.03016389,   22693.5504
   152,   0.03036110,   22847.9292
   153,   0.03055823,    23002.308
   154,   0.03075535,   23156.7201
   155,   0.03095256,   23311.0989
   156,   0.03114968,   23465.4777
   157,   0.03134689,   23619.8565
   158,   0.03154402,   23774.2686
   159,   0.03174114,   23928.6474
   160,   0.03193835,   24083.0262
   161,   0.03213547,    24237.405
   162,   0.03233268,   24391.8171
   163,   0.03252957,   24391.6173
   164,   0.03272669,   24545.9961
   165,   0.03292390,   24700.3749
   166,   0.03312102,    24854.787
   167,   0.03331815,   25009.1658
   168,   0.03351536,   25163.5446
   169,   0.03371248,   25317.9234
   170,   0.03390969,   25472.3355
   171,   0.03410682,   25626.7143
   172,   0.03430394,   25781.0931
   173,   0.03450115,   25935.4719
   174,   0.03469827,    26089.884
   175,   0.03489548,   26244.2628
   176,   0.03509261,   26398.6416
   177,   0.03528973,   26553.0204
   178,   0.03548694,   26707.3992
   179,   0.03568406,   26861.8113
   180,   0.03588127,   27016.1901
   181,   0.03607840,   27170.5689
   182,   0.03627552,   27324.9477
   183,   0.03647273,   27479.3598
   184,   0.03666986,   27633.7386
   185,   0.03686706,   27788.1174
   186,   0.03706419,   27942.5295
   187,   0.03726107,   27942.3297
   188,   0.03745828,   28096.7085
   189,   0.03765541,   28251.0873
   190,   0.03785253,   28405.4661
   191,   0.03804974,   28559.8782
   192,   0.03824686,    28714.257
   193,   0.03844407,   28868.6358
   194,   0.03864120,   29023.0479
   195,   0.03883832,   29177.4267
   196,   0.03903553,   29331.8055
   197,   0.03923265,   29486.1843
   198,   0.03942986,   29640.5631
   199,   0.03962699,   29794.9752
   200,   0.03982411,    29949.354
   201,   0.04002132,   30103.7328
   202,   0.04021845,   30258.1116
   203,   0.04041565,   30412.5237
   204,   0.04061278,   30566.9025
   205,   0.04080990,   30721.2813
   206,   0.04100711,   30875.6601
   207,   0.04120424,   31030.0722
   208,   0.04140144,    31184.451
   209,   0.04159857,   31338.8298
   210,   0.04179569,   31493.2086
   211,   0.04199266,   31493.0421
   212,   0.04218979,   31647.4209
   213,   0.04238699,   31801.7997
   214,   0.04258412,   31956.1785
   215,   0.04278124,   32110.5906
   216,   0.04297845,   32264.9694
   217,   0.04317558,   32419.3482
   218,   0.04337270,    32573.727
   219,   0.04356991,   32728.1391
   220,   0.04376704,   32882.5179
   221,   0.04396424,   33036.8967
   222,   0.04416137,   33191.2755
   223,   0.04435849,    33345.621
   224,   0.04455570,    33500.133
   225,   0.04475283,    33654.312
   226,   0.04495003,    33808.824
   227,   0.04514716,    33963.336
   228,   0.04534428,    34117.515
   229,   0.04554149,    34272.027
   230,   0.04573862,    34426.206
   231,   0.04593582,    34580.718
   232,   0.04613271,    34580.718
   233,   0.04632984,    34734.897
   234,   0.04652704,    34889.409
   235,   0.04672417,    35043.588
   236,   0.04692137,      35198.1
   237,   0.04711850,    35352.612
   238,   0.04731563,    35506.791
   239,   0.04751283,    35661.303
   240,   0.04770996,    35815.815
   241,   0.04790708,    35969.994
   242,   0.04810429,    36124.506
   243,   0.04830142,    36278.685
   244,   0.04849862,    36433.197
   245,   0.04869575,    36587.709
   246,   0.04889295,    36741.888
   247,   0.04909008,      36896.4
   248,   0.04928721,    37050.912
   249,   0.04948441,    37205.091
   250,   0.04968154,    37359.603
   251,   0.04987867,    37513.782
   252,   0.05007587,    37668.294
   253,   0.05027300,    37822.806
   254,   0.05046996,    37822.473
   255,   0.05066709,    37976.985
   256,   0.05086422,    38131.164
   257,   0.05106142,    38285.676
   258,   0.05125855,    38440.188
   259,   0.05145567,    38594.367
   260,   0.05165288,    38748.879
   261,   0.05185001,    38903.058
   262,   0.05204721,     39057.57
   263,   0.05224434,    39212.082
   264,   0.05244155,    39366.261
   265,   0.05263867,    39520.773
   266,   0.05283580,    39675.285
   267,   0.05303300,    39829.464
   268,   0.05323013,    39983.976
   269,   0.05342734,    40138.155
   270,   0.05362446,    40292.667
   271,   0.05382159,    40447.179
   272,   0.05401879,    40601.358
   273,   0.05421592,     40755.87
   274,   0.05441305,    40910.382
   275,   0.05461025,    41064.561
   276,   0.05480738,    41219.073
   277,   0.05500458,    41373.252
   278,   0.05520171,    41527.764
   279,   0.05539884,    41682.276
   280,   0.05559604,    41836.455
   281,   0.05579317,    41990.967
   282,   0.05599038,    42145.479
   283,   0.05618726,    42145.146
   284,   0.05638439,    42299.658
   285,   0.05658159,    42453.837
   286,   0.05677872,    42608.349
   287,   0.05697593,    42762.861
   288,   0.05717305,     42917.04
   289,   0.05737018,    43071.552
   290,   0.05756738,    43225.731
   291,   0.05776451,    43380.243
   292,   0.05796164,    43534.755
   293,   0.05815884,    43688.934
   294,   0.05835597,    43843.446
   295,   0.05855318,    43997.625
   296,   0.05875030,    44152.137
   297,   0.05894743,    44306.649
   298,   0.05914463,    44460.828
   299,   0.05934176,     44615.34
   300,   0.05953897,    44769.852
   301,   0.05973609,    44924.031
   302,   0.05993322,    45078.543
   303,   0.06013042,    45232.722
   304,   0.06032731,    45232.722
   305,   0.06052452,    45387.234
   306,   0.06072164,    45541.413
   307,   0.06091877,    45695.925
   308,   0.06111597,    45850.104
   309,   0.06131310,    46004.616
   310,   0.06151031,    46159.128
   311,   0.06170743,    46313.307
   312,   0.06190456,    46467.819
   313,   0.06210177,    46622.331
   314,   0.06229889,     46776.51
   315,   0.06249610,    46931.022
   316,   0.06269322,    47085.201
   317,   0.06289035,    47239.713
   318,   0.06308756,    47394.225
   319,   0.06328468,    47548.404
   320,   0.06348189,    47702.916
   321,   0.06367901,    47857.428
   322,   0.06387614,    48011.607
   323,   0.06407335,    48166.119
   324,   0.06427047,    48320.298
   325,   0.06446760,     48474.81
   326,   0.06466481,    48629.322
   327,   0.06486193,    48783.501
   328,   0.06505914,    48938.013
   329,   0.06525602,     48937.68
   330,   0.06545315,    49092.192
   331,   0.06565036,    49246.704
   332,   0.06584748,    49400.883
   333,   0.06604469,    49555.395
   334,   0.06624181,    49709.574
   335,   0.06643894,    49864.086
   336,   0.06663615,   50018.5979
   337,   0.06683327,    50172.777
   338,   0.06703048,    50327.289
   339,   0.06722760,    50481.801
   340,   0.06742473,     50635.98
   341,   0.06762194,    50790.492
   342,   0.06781906,    50944.671
   343,   0.06801627,    51099.183
   344,   0.06821316,    51099.183
   345,   0.06841028,    51253.362
   346,   0.06860749,    51407.874
   347,   0.06880461,    51562.053
   348,   0.06900174,    51716.565
   349,   0.06919895,    51871.077
   350,   0.06939607,    52025.256
   351,   0.06959328,    52179.768
   352,   0.06979040,     52334.28
   353,   0.06998753,    52488.459
   354,   0.07018474,    52642.971
   355,   0.07038186,     52797.15
   356,   0.07057907,    52951.662
   357,   0.07077619,    53106.174
   358,   0.07097332,    53260.353
   359,   0.07117053,    53414.865
   360,   0.07136765,    53569.377
   361,   0.07156486,    53723.556
   362,   0.07176199,    53878.068
   363,   0.07195911,    54032.247
   364,   0.07215632,    54186.759
   365,   0.07235320,    54186.426
   366,   0.07255041,    54340.938
   367,   0.07274754,     54495.45
   368,   0.07294466,    54649.629
   369,   0.07314187,    54804.141
   370,   0.07333899,    54958.653
   371,   0.07353620,    55112.832
   372,   0.07373333,    55267.344
   373,   0.07393045,    55421.523
   374,   0.07412766,    55576.035
   375,   0.07432479,    55730.547
   376,   0.07452199,    55884.726
   377,   0.07471912,    56039.238
   378,   0.07491624,     56193.75
   379,   0.07511345,    56347.929
   380,   0.07531058,    56502.441
   381,   0.07550746,    56502.108
   382,   0.07570467,     56656.62
   383,   0.07590179,    56811.132
   384,   0.07609900,    56965.311
   385,   0.07629613,    57119.823
   386,   0.07649325,    57274.002
   387,   0.07669046,    57428.514
   388,   0.07688758,    57583.026
   389,   0.07708471,    57737.205
   390,   0.07728192,    57891.717
   391,   0.07747904,    58046.229
   392,   0.07767625,    58200.408
   393,   0.07787338,     58354.92
   394,   0.07807050,    58509.099
   395,   0.07826747,    58509.099
   396,   0.07846459,    58663.278
   397,   0.07866180,     58817.79
   398,   0.07885893,    58972.302
   399,   0.07905605,    59126.481
   400,   0.07925318,    59280.993
   401,   0.07945046,    59435.505
   402,   0.07964759,    59589.684
   403,   0.07984472,    59744.196
   404,   0.08004160,    59743.863
   405,   0.08023857,    59898.375
   406,   0.08043561,    60052.554
   407,   0.08063346,    60207.066
   408,   0.08083051,    60361.578
   409,   0.08102755,    60515.757
   410,   0.08122460,    60670.269
   411,   0.08142165,    60824.781
   412,   0.08161869,    60824.448
   413,   0.08181574,     60978.96
   414,   0.08201278,    61133.139
   415,   0.08220983,    61287.651
   416,   0.08240688,     61441.83
   417,   0.08260472,    61596.342
   418,   0.08280177,    61750.854
   419,   0.08299881,    61750.521
   420,   0.08319586,    61905.033
   421,   0.08339291,    62059.212
   422,   0.08358995,    62213.724
   423,   0.08378700,    62368.236
   424,   0.08398404,    62522.415
   425,   0.08418109,    62522.415
   426,   0.08437814,    62676.594
   427,   0.08457518,    62831.106
   428,   0.08477303,    62985.618
   429,   0.08497008,    63139.797
   430,   0.08516632,    63139.797
   431,   0.08536417,    63293.976
   432,   0.08556121,    63448.488
   433,   0.08575826,    63602.667
   434,   0.08595531,    63602.667
   435,   0.08615235,    63757.179
   436,   0.08634940,    63911.358
   437,   0.08654644,     64065.87
   438,   0.08674349,    64065.537
   439,   0.08694054,    64220.049
   440,   0.08713758,    64374.228
   441,   0.08733463,     64528.74
   442,   0.08753167,     64528.74
   443,   0.08772872,    64682.919
   444,   0.08792657,    64837.431
   445,   0.08812281,   64837.0979
   446,   0.08832066,     64991.61
   447,   0.08851770,    65145.789
   448,   0.08871475,    65300.301
   449,   0.08891180,    65299.968
   450,   0.08910884,     65454.48
   451,   0.08930589,    65608.992
   452,   0.08950293,    65608.659
   453,   0.08969998,    65763.171
   454,   0.08989703,    65762.838
   455,   0.09009407,     65917.35
   456,   0.09029112,    66071.529
   457,   0.09048816,    66071.529
   458,   0.09068521,    66225.708
   459,   0.09088226,    66225.708
   460,   0.09107930,    66379.887
   461,   0.09127635,    66534.399
   462,   0.09147339,    66534.399
   463,   0.09167044,    66688.578
   464,   0.09186749,    66688.578
   465,   0.09206453,    66842.757
   466,   0.09226158,    66842.757
   467,   0.09245862,    66996.936
   468,   0.09265567,    66996.936
   469,   0.09285272,    67151.115
   470,   0.09304976,    67305.627
   471,   0.09324681,    67305.294
   472,   0.09344385,    67459.806
   473,   0.09364090,    67459.473
   474,   0.09383795,    67613.985
   475,   0.09403499,    67613.652
   476,   0.09423204,    67768.164
   477,   0.09442908,    67768.164
   478,   0.09462613,    67922.343
   479,   0.09482318,    67922.343
   480,   0.09502022,    68076.522
   481,   0.09521727,    68076.522
   482,   0.09541431,    68230.701
   483,   0.09561136,    68230.701
   484,   0.09580841,     68384.88
   485,   0.09600545,     68384.88
   486,   0.09620250,    68539.059
   487,   0.09639954,    68539.059
   488,   0.09659659,    68693.238
   489,   0.09679364,    68693.238
   490,   0.09699068,    68847.417
   491,   0.09718773,    68847.417
   492,   0.09738397,    68847.084
   493,   0.09758182,    69001.596
   494,   0.09777807,    69001.263
   495,   0.09797511,    69001.263
   496,   0.09817216,    69155.442
   497,   0.09836920,    69155.442
   498,   0.09856625,    69309.621
   499,    0.0987633,    69309.621
   500,   0.09896034,    69309.288
   501,   0.09915739,      69463.8
   502,   0.09935443,    69463.467
   503,   0.09955148,    69463.467
   504,   0.09974853,    69617.646
   505,   0.09994557,    69617.646
   506,   0.10014262,    69617.313
   507,   0.10033966,    69771.825
   508,   0.10053671,    69771.492
   509,   0.10073376,    69926.004
   510,   0.10093080,    69925.671
   511,   0.10112705,    69925.671
   512,   0.10132489,     70079.85
   513,   0.10152114,     70079.85
   514,   0.10171818,    70079.517
   515,   0.10191523,    70234.029
   516,   0.10211228,    70233.696
   517,   0.10230932,    70233.363
   518,   0.10250637,    70387.875
   519,   0.10270341,    70387.875
   520,   0.10290046,    70387.542
   521,   0.10309751,    70542.054
   522,   0.10329455,    70541.721
   523,   0.10349160,    70541.388
   524,   0.10368864,      70695.9
   525,   0.10388569,    70695.567
   526,   0.10408194,    70695.567
   527,   0.10427978,    70850.079
   528,   0.10447603,    70849.746
   529,   0.10467307,    70849.413
   530,   0.10487012,    70849.413
   531,   0.10506717,    71003.592
   532,   0.10526421,    71003.592
   533,   0.10546126,    71003.259
   534,   0.10565830,    71003.259
   535,   0.10585535,    71157.438
   536,    0.1060524,    71157.438
   537,   0.10624944,    71157.105
   538,   0.10644649,    71311.617
   539,   0.10664353,    71311.284
   540,   0.10683978,    71311.284
   541,   0.10703682,    71310.951
   542,   0.10723387,    71465.463
   543,   0.10743092,     71465.13
   544,   0.10762796,    71464.797
   545,   0.10782501,    71619.309
   546,   0.10802205,    71619.309
   547,   0.10821910,    71618.976
   548,   0.10841615,    71618.643
   549,   0.10861319,    71773.155
   550,   0.10881024,    71772.822
   551,   0.10900648,    71772.822
   552,   0.10920353,    71772.489
   553,   0.10940058,    71927.001
   554,   0.10959762,    71926.668
   555,   0.10979467,    71926.668
   556,   0.10999171,    71926.335
   557,   0.11018876,    72080.847
   558,   0.11038581,    72080.514
   559,   0.11058285,    72080.514
   560,   0.11077910,    72080.181
   561,   0.11097694,    72234.693
   562,   0.11117399,     72234.36
   563,   0.11137023,     72234.36
   564,   0.11156728,    72234.027
   565,   0.11176433,    72233.694
   566,   0.11196137,    72388.206
   567,   0.11215842,    72387.873
   568,   0.11235546,    72387.873
   569,   0.11255251,     72387.54
   570,   0.11274876,     72387.54
   571,   0.11294660,    72541.719
   572,   0.11314285,    72541.719
   573,   0.11333989,    72541.386
   574,   0.11353694,    72541.386
   575,   0.11373399,    72695.565
   576,   0.11393103,    72695.565
   577,   0.11412808,    72695.232
   578,   0.11432512,    72694.899
   579,   0.11452217,    72694.899
   580,   0.11471922,    72849.078
   581,   0.11491626,    72849.078
   582,   0.11511251,    72848.745
   583,   0.11530955,    72848.745
   584,   0.11550660,    72848.412
   585,   0.11570364,    73002.924
   586,   0.11590069,    73002.591
   587,   0.11609774,    73002.591
   588,   0.11629478,    73002.258
   589,   0.11649183,    73001.925
   590,   0.11668807,    73001.925
   591,   0.11688512,    73156.104
   592,   0.11708217,    73156.104
   593,   0.11727921,    73155.771
   594,   0.11747626,    73155.771
   595,   0.11767330,    73155.438
   596,   0.11787035,     73309.95
   597,    0.1180674,    73309.617
   598,   0.11826444,    73309.617
   599,   0.11846069,    73309.284
   600,   0.11865773,    73308.951
   601,   0.11885478,    73308.951
   602,   0.11905102,    72999.594
   603,   0.11924807,    72999.261
   604,   0.11944512,    72999.261
   605,   0.11964216,     73153.44
   606,   0.11983921,     73153.44
   607,   0.12003625,    73153.107
   608,   0.12023330,    73153.107
   609,   0.12042954,    73152.774
   610,   0.12062659,    73152.441
   611,   0.12082364,    73306.953
   612,   0.12102068,     73306.62
   613,   0.12121773,     73306.62
   614,   0.12141477,    73306.287
   615,   0.12161182,    73306.287
   616,   0.12180887,    73305.954
   617,   0.12200591,    73460.466
   618,   0.12220296,    73460.133
   619,   0.12239920,    73460.133
   620,   0.12259625,      73459.8
   621,    0.1227933,    73459.467
   622,   0.12299034,    73459.467
   623,   0.12318819,    73923.003
   624,   0.12338443,     73922.67
   625,   0.12358148,     73922.67
   626,   0.12377853,    73613.313
   627,   0.12397477,     73612.98
   628,   0.12417182,     73612.98
   629,   0.12436886,    73612.647
   630,   0.12456671,    74076.183
   631,   0.12476376,     74075.85
   632,   0.12496000,     74075.85
   633,   0.12515705,    73766.493
   634,   0.12535329,     73766.16
   635,   0.12555034,     73766.16
   636,   0.12574738,    73765.827
   637,   0.12594443,    73765.827
   638,   0.12614148,    73920.006
   639,   0.12633852,    73920.006
   640,   0.12653557,    73919.673
   641,   0.12673261,     73919.34
   642,   0.12692886,     73919.34
   643,   0.12712590,    73919.007
   644,   0.12732295,    73919.007
   645,   0.12752080,    74382.543
   646,   0.12771784,     74382.21
   647,   0.12791409,     74382.21
   648,   0.12811113,    74072.853
   649,   0.12830818,     74072.52
   650,   0.12850443,    74072.187
   651,   0.12870147,    74072.187
   652,   0.12889852,    74071.854
   653,   0.12909636,     74535.39
   654,   0.12929341,     74535.39
   655,   0.12948966,    74535.057
   656,   0.12968670,      74225.7
   657,   0.12988295,      74225.7
   658,   0.13007999,    74225.367
   659,   0.13027704,    74225.034
   660,   0.13047489,     74688.57
   661,   0.13067193,     74688.57
   662,   0.13086898,    74688.237
   663,   0.13106522,     74378.88
   664,   0.13126227,     74378.88
   665,   0.13145931,    74378.547
   666,   0.13165556,    74378.547
   667,   0.13185261,    74378.214
   668,   0.13205045,     74841.75
   669,   0.13224750,    74841.417
   670,   0.13244454,    74841.417
   671,   0.13264079,     74532.06
   672,   0.13283784,    74531.727
   673,   0.13303408,    74531.727
   674,   0.13323113,    74531.394
   675,   0.13342817,    74531.394
   676,   0.13362602,     74994.93
   677,   0.13382307,    74994.597
   678,   0.13402011,    74994.264
   679,   0.13421636,    74684.907
   680,   0.13441340,    74684.907
   681,   0.13460965,    74684.574
   682,   0.13480669,    74684.574
   683,   0.13500374,    74684.241
   684,   0.13520079,    74683.908
   685,   0.13539783,     74838.42
   686,   0.13559488,    74838.087
   687,   0.13579192,    75147.111
   688,   0.13598897,    75301.623

  Specimen: 2                                   

  Test end reason: High extension limit

    Thickness:            0.207 in
    Width:                 1.56 in
    Ext. gauge len:   8.0100000 in
    Spec gauge len:   8.5000000 in

    Specimen label: [Ti003-01-S2    ] 

  Number of data points: 688

  Maximum Load point: 688               Maximum Load:  74582.606 lbf

  Maximum Extension point: 688          Maximum Extension:    0.135006147 in

  Second Speed point: -------           Second Speed Extension: -------

  Relaxation Start point: -------

  Range Change point: -------

  Extensometer Removal point: -------

  Auxiliary Specimen Inputs: 
      1: 1.497000 
      2: 1.532000 
      3: 0.116000 
      4: 0.000000 
      5: 0.000000 
      6: 0.000000 
      7: 0.000000 
      8: 0.000000 
      9: 0.000000 

  Calculations from the machine:

  Maximum Load
    Load: ------- lbf
    Displacement: ------- in
    Strain: ------- 

  Break
    Load: ------- lbf
    Displacement: ------- in
    Strain: ------- 

   ___________________________________________________
     1,   0.00058768,    611.65188
     2,   0.00078341,    764.56324
     3,   0.00097915,     917.4746
     4,   0.00117488,   1070.38918
     5,   0.00137037,   1070.19598
     6,   0.00156610,   1223.11056
     7,   0.00176183,   1376.02192
     8,   0.00195757,    1528.9365
     9,   0.00215330,   1681.84786
    10,   0.00234903,   1834.75922
    11,   0.00254476,    1987.6738
    12,   0.00274050,   2140.58516
    13,   0.00293623,   2293.49652
    14,   0.00313196,    2446.4111
    15,   0.00332769,   2599.32246
    16,   0.00352343,   2752.23704
    17,   0.00371916,    2905.1484
    18,   0.00391489,   3058.05976
    19,   0.00411062,   3210.97434
    20,   0.00430636,    3363.9018
    21,   0.00450209,    3516.7874
    22,   0.00469782,    3669.7052
    23,   0.00489355,     3822.623
    24,   0.00508928,    3975.5408
    25,   0.00528502,    4128.4586
    26,   0.00548075,    4281.3764
    27,   0.00567648,     4434.262
    28,   0.00587197,    4434.0688
    29,   0.00606770,    4586.9866
    30,   0.00626343,    4739.9044
    31,   0.00645916,    4892.8222
    32,   0.00665490,      5045.74
    33,   0.00685063,    5198.6578
    34,   0.00704636,    5351.5756
    35,   0.00724210,    5504.4612
    36,   0.00743783,     5657.379
    37,   0.00763357,    5810.2968
    38,   0.00782929,    5963.2146
    39,   0.00802505,    6116.1324
    40,   0.00822074,    6269.0502
    41,   0.00841650,    6421.9358
    42,   0.00861219,    6574.8536
    43,   0.00880795,    6727.7714
    44,   0.00900348,    6727.5782
    45,   0.00919916,     6880.496
    46,   0.00939492,    7033.4138
    47,   0.00959061,    7186.3316
    48,   0.00978637,    7339.2172
    49,   0.00998214,     7492.135
    50,   0.01017782,    7645.0528
    51,   0.01037359,    7797.9706
    52,   0.01056927,    7950.8884
    53,   0.01076503,    8103.8062
    54,   0.01096080,     8256.724
    55,   0.01115648,    8409.6096
    56,   0.01135225,    8562.5274
    57,   0.01154793,    8715.4452
    58,   0.01174370,     8868.363
    59,   0.01193946,    9021.2808
    60,   0.01213515,    9174.1986
    61,   0.01233091,    9327.0842
    62,   0.01252659,     9480.002
    63,   0.01272236,    9632.9198
    64,   0.01291812,    9785.8376
    65,   0.01311357,    9785.6444
    66,   0.01330933,    9938.5622
    67,   0.01350502,     10091.48
    68,   0.01370078,   10244.3978
    69,   0.01389654,   10397.2834
    70,   0.01409223,   10550.2012
    71,   0.01428799,    10703.119
    72,   0.01448368,   10856.0368
    73,   0.01467944,   11008.9546
    74,   0.01487521,   11161.8724
    75,   0.01507089,    11314.758
    76,   0.01526665,   11467.6758
    77,   0.01546234,   11620.5936
    78,   0.01565810,   11773.5114
    79,   0.01585387,   11926.4292
    80,   0.01604955,    12079.347
    81,   0.01624532,   12232.2326
    82,   0.01644100,   12385.1504
    83,   0.01663677,   12538.0682
    84,   0.01683253,    12690.986
    85,   0.01702821,   12843.9038
    86,   0.01722398,   12996.8216
    87,   0.01741966,   13149.7072
    88,   0.01761543,    13302.625
    89,   0.01781119,   13455.5428
    90,   0.01800688,   13608.4606
    91,   0.01820240,   13608.2674
    92,   0.01839808,   13761.1852
    93,   0.01859385,    13914.103
    94,   0.01878961,   14067.0208
